Latitude,Longitude,Elevation
39.15890000,-119.887820,2739.0
39.15927000,-119.887970,2735.0
39.15944000,-119.888010,2734.0
39.15972000,-119.887910,2733.0
39.16032000,-119.887870,2724.0
39.16071000,-119.887810,2721.0
39.16140000,-119.887520,2716.0
39.16151000,-119.887480,2715.0
39.16167000,-119.887450,2714.0
39.16216000,-119.887420,2710.0
39.16237000,-119.887290,2709.0
39.16263000,-119.887260,2705.0
39.16273000,-119.887210,2702.0
39.16295000,-119.886870,2695.0
39.16306000,-119.886660,2695.0
39.16318000,-119.885620,2701.0
39.16323000,-119.885110,2696.0
39.16326000,-119.884590,2698.0
39.16342000,-119.884130,2699.0
39.16370000,-119.883800,2699.0
39.16399000,-119.883670,2695.0
39.16433000,-119.883620,2690.0
39.16471000,-119.883640,2683.0
39.16511000,-119.883680,2685.0
39.16536000,-119.883730,2685.0
39.16582000,-119.883970,2683.0
39.16612000,-119.884030,2681.0
39.16658000,-119.884300,2683.0
39.16677000,-119.884340,2684.0
39.16697000,-119.884300,2683.0
39.16724000,-119.884390,2683.0
39.16751000,-119.884540,2682.0
39.16791000,-119.884590,2679.0
39.16808000,-119.884620,2678.0
39.16826000,-119.884640,2676.0
39.16833000,-119.884730,2677.0
39.16844000,-119.885060,2664.0
39.16854000,-119.884840,2664.0
39.16865000,-119.884760,2659.0
39.16887000,-119.884550,2648.0
39.16920000,-119.884650,2646.0
39.16935000,-119.884760,2646.0
39.16961000,-119.884800,2644.0
39.16965000,-119.884790,2644.0
39.16966000,-119.884550,2643.0
39.16967000,-119.884440,2642.0
39.16999000,-119.884740,2636.0
39.17004000,-119.884870,2634.0
39.17006000,-119.885260,2631.0
39.17012000,-119.885380,2628.0
39.17028000,-119.885130,2625.0
39.17073000,-119.884970,2616.0
39.17090000,-119.884790,2614.0
39.17127000,-119.884790,2606.0
39.17152000,-119.884630,2603.0
39.17147000,-119.884390,2604.0
39.17185000,-119.884350,2601.0
39.17211000,-119.884640,2596.0
39.17249000,-119.884860,2593.0
39.17277000,-119.885520,2588.0
39.17309000,-119.885690,2588.0
39.17342000,-119.885630,2587.0
39.17372000,-119.885180,2581.0
39.17386000,-119.884800,2577.0
39.17385000,-119.884530,2576.0
39.17376000,-119.884090,2572.0
