Latitude,Longitude,Elevation
40.38655000,-78.9786400,743.0
40.38594000,-78.9785100,746.0
40.38533000,-78.9783800,745.0
40.38489000,-78.9781300,743.0
40.38445000,-78.9778800,741.0
40.38400000,-78.9776300,740.0
40.38356000,-78.9773800,741.0
40.38312000,-78.9771300,740.0
40.38268000,-78.9768800,741.0
40.38223000,-78.9766200,745.0
40.38179000,-78.9763700,741.0
40.38135000,-78.9761200,737.0
40.38091000,-78.9758700,732.0
40.38046000,-78.9756200,742.0
40.38002000,-78.9753700,744.0
40.37958000,-78.9751200,735.0
40.37959000,-78.9751400,736.0
40.37943000,-78.9753500,744.0
40.37921000,-78.9754900,750.0
40.37911000,-78.9756900,754.0
40.37888000,-78.9757300,755.0
40.37875000,-78.9757300,754.0
40.37859000,-78.9757000,753.0
40.37837000,-78.9757600,755.0
40.37788000,-78.9758100,757.0
40.37737000,-78.9758000,761.0
40.37705000,-78.9758200,766.0
40.37682000,-78.9759100,772.0
40.37641000,-78.9762500,779.0
40.37610000,-78.9766900,776.0
40.37565000,-78.9771700,776.0
40.37513000,-78.9773100,777.0
40.37485000,-78.9775000,779.0
40.37472000,-78.9777200,777.0
40.37431000,-78.9778200,781.0
40.37396000,-78.9784100,782.0
40.37361000,-78.9787000,785.0
40.37338000,-78.9789600,787.0
40.37324000,-78.9793500,787.0
40.37304000,-78.9794500,790.0
40.37286000,-78.9798700,793.0
40.37269000,-78.9804800,800.0
40.37256000,-78.9809700,804.0
40.37246000,-78.9817200,811.0
40.37236000,-78.9820600,814.0
40.37231000,-78.9829200,816.0
40.37214000,-78.9834900,818.0
40.37186000,-78.9838700,820.0
40.37176000,-78.9842400,819.0
40.37173000,-78.9846400,818.0
40.37167000,-78.9848800,816.0
40.37124000,-78.9850700,815.0
40.37083000,-78.9851800,816.0
40.37045000,-78.9853900,816.0
40.36999000,-78.9853600,818.0
40.36966000,-78.9852500,817.0
40.36923000,-78.9852900,816.0
40.36877000,-78.9853500,816.0
40.36809000,-78.9854200,816.0
40.36792000,-78.9854500,816.0
40.36734000,-78.9853000,816.0
40.36722000,-78.9851900,815.0
40.36708000,-78.9850100,815.0
40.36692000,-78.9848200,814.0
40.36659000,-78.9846900,812.0
40.36647000,-78.9846700,812.0
40.36636000,-78.9846700,812.0
40.36626000,-78.9845200,810.0
40.36616000,-78.9843500,808.0
40.36585000,-78.9841000,806.0
40.36558000,-78.9840200,806.0
40.36525000,-78.9838100,806.0
40.36465000,-78.9830600,800.0
40.36438000,-78.9830400,798.0
40.36401000,-78.9828300,793.0
40.36371000,-78.9826200,791.0
40.36328000,-78.9822800,784.0
40.36275000,-78.9818900,771.0
40.36250000,-78.9814800,763.0
40.36217000,-78.9814000,756.0
40.36200000,-78.9812700,750.0
40.36177000,-78.9813200,745.0
40.36163000,-78.9813500,742.0
40.36149000,-78.9814000,741.0
40.36140000,-78.9814300,740.0
40.36127000,-78.9814500,741.0
40.36113000,-78.9815100,743.0
40.36098000,-78.9816000,745.0
40.36082000,-78.9816600,747.0
40.36067000,-78.9816700,748.0
40.36052000,-78.9816900,749.0
40.36035000,-78.9817200,751.0
40.36024000,-78.9818100,754.0
40.36015000,-78.9819800,759.0
40.36011000,-78.9821100,761.0
40.36004000,-78.9823200,765.0
40.35988000,-78.9828500,770.0
40.35977000,-78.9832100,774.0
40.35964000,-78.9834300,777.0
40.35954000,-78.9836400,780.0
40.35949000,-78.9838300,782.0
40.35945000,-78.9841200,785.0
40.35932000,-78.9843600,787.0
